%time,field.header.seq,field.header.stamp,field.header.frame_id,field.group_mix,field.controls0,field.controls1,field.controls2,field.controls3,field.controls4,field.controls5,field.controls6,field.controls7
10575000000,2802,0,,0,0.3011375069618225,-0.06405419111251831,0.30207526683807373,1.0,0.0,0.0,0.0,0.0
10576000000,2803,0,,0,0.28065064549446106,0.13641145825386047,-0.274580180644989,1.0,0.0,0.0,0.0,0.0
10578000000,2804,0,,0,-0.2762655019760132,0.2934572994709015,-0.3467017114162445,1.0,0.0,0.0,0.0,0.0
10580000000,2805,0,,0,-0.097224161028862,0.24510248005390167,0.20835159718990326,1.0,0.0,0.0,0.0,0.0
10582000000,2806,0,,0,-0.11575233936309814,0.013936463743448257,-0.2959660291671753,1.0,0.0,0.0,0.0,0.0
10585000000,2807,0,,0,0.14293867349624634,-0.36644840240478516,-0.15497034788131714,1.0,0.0,0.0,0.0,0.0
10586000000,2808,0,,0,0.08159773796796799,-0.3156692683696747,0.26682204008102417,1.0,0.0,0.0,0.0,0.0
10588000000,2809,0,,0,0.0981893390417099,0.12256472557783127,-0.21856559813022614,1.0,0.0,0.0,0.0,0.0
10590000000,2810,0,,0,-0.09732332825660706,0.33612382411956787,0.1432904452085495,1.0,0.0,0.0,0.0,0.0
10592000000,2811,0,,0,-0.16516539454460144,0.30983832478523254,0.32305821776390076,1.0,0.0,0.0,0.0,0.0
10594000000,2812,0,,0,0.3749576508998871,0.2194826304912567,-0.27835366129875183,1.0,0.0,0.0,0.0,0.0
10596000000,2813,0,,0,0.37247732281684875,-0.29707905650138855,0.14475424587726593,1.0,0.0,0.0,0.0,0.0
10598000000,2814,0,,0,0.35089871287345886,-0.06829332560300827,-0.3077123761177063,1.0,0.0,0.0,0.0,0.0
10600000000,2815,0,,0,0.07685094326734543,0.2271500676870346,-0.08879728615283966,1.0,0.0,0.0,0.0,0.0
10602000000,2816,0,,0,0.21906308829784393,0.25444599986076355,-0.07378745079040527,1.0,0.0,0.0,0.0,0.0
10604000000,2817,0,,0,0.0592271126806736,0.08519503474235535,-0.1714450865983963,1.0,0.0,0.0,0.0,0.0
10606000000,2818,0,,0,0.01122659258544445,-0.2501685917377472,0.21229150891304016,1.0,0.0,0.0,0.0,0.0
10609000000,2819,0,,0,0.09451204538345337,0.26230812072753906,-0.28038206696510315,1.0,0.0,0.0,0.0,0.0
10610000000,2820,0,,0,-0.35719263553619385,-0.3657674193382263,-0.09024021029472351,1.0,0.0,0.0,0.0,0.0
10612000000,2821,0,,0,-0.2949492931365967,0.3280395567417145,-0.0718725323677063,1.0,0.0,0.0,0.0,0.0
10614000000,2822,0,,0,0.35024958848953247,-0.11423654109239578,-0.08171428740024567,1.0,0.0,0.0,0.0,0.0
10616000000,2823,0,,0,-0.3900206387042999,-0.23514315485954285,0.25031745433807373,1.0,0.0,0.0,0.0,0.0
10618000000,2824,0,,0,-0.0264902301132679,-0.17273356020450592,-0.38854965567588806,1.0,0.0,0.0,0.0,0.0
10620000000,2825,0,,0,-0.2829829752445221,-0.37266650795936584,-0.21370548009872437,1.0,0.0,0.0,0.0,0.0
10622000000,2826,0,,0,-0.13203780353069305,-0.14582645893096924,0.07272620499134064,1.0,0.0,0.0,0.0,0.0
10624000000,2827,0,,0,0.19410865008831024,0.39850786328315735,0.31879356503486633,1.0,0.0,0.0,0.0,0.0
10626000000,2828,0,,0,-0.02551768161356449,0.13490992784500122,-0.26991263031959534,1.0,0.0,0.0,0.0,0.0
10629000000,2829,0,,0,0.10682199150323868,-0.25846174359321594,0.23735040426254272,1.0,0.0,0.0,0.0,0.0
10630000000,2830,0,,0,0.36737778782844543,-0.26378482580184937,0.2991736829280853,1.0,0.0,0.0,0.0,0.0
10632000000,2831,0,,0,0.11469994485378265,-0.2767525017261505,-0.35322651267051697,1.0,0.0,0.0,0.0,0.0
10634000000,2832,0,,0,0.28786277770996094,0.05398710444569588,-0.16289210319519043,1.0,0.0,0.0,0.0,0.0
10636000000,2833,0,,0,0.2127372920513153,-0.13219383358955383,-0.15976496040821075,1.0,0.0,0.0,0.0,0.0
10638000000,2834,0,,0,0.25137150287628174,-0.37954723834991455,-0.38238325715065,1.0,0.0,0.0,0.0,0.0
10640000000,2835,0,,0,-0.1555022895336151,-0.29028090834617615,0.09696027636528015,1.0,0.0,0.0,0.0,0.0
10642000000,2836,0,,0,-0.10729203373193741,0.08944305777549744,-0.20915544033050537,1.0,0.0,0.0,0.0,0.0
10644000000,2837,0,,0,-0.1934981793165207,-0.24125605821609497,0.0563168078660965,1.0,0.0,0.0,0.0,0.0
10646000000,2838,0,,0,0.12174682319164276,-0.34763070940971375,-0.029657578095793724,1.0,0.0,0.0,0.0,0.0
10648000000,2839,0,,0,0.20580050349235535,-0.03255373612046242,0.3312801420688629,1.0,0.0,0.0,0.0,0.0
10650000000,2840,0,,0,0.059525344520807266,-0.06799481809139252,-0.15688131749629974,1.0,0.0,0.0,0.0,0.0
10652000000,2841,0,,0,-0.2746506929397583,-0.09267661720514297,-0.32481619715690613,1.0,0.0,0.0,0.0,0.0
10654000000,2842,0,,0,-0.311667799949646,-0.002651568502187729,0.3170197308063507,1.0,0.0,0.0,0.0,0.0
10656000000,2843,0,,0,0.3744954466819763,-0.22029486298561096,-0.367975652217865,1.0,0.0,0.0,0.0,0.0
10658000000,2844,0,,0,0.08295852690935135,0.02255524881184101,0.37534475326538086,1.0,0.0,0.0,0.0,0.0
10660000000,2845,0,,0,-0.199883371591568,0.0960550531744957,-0.14750337600708008,1.0,0.0,0.0,0.0,0.0
10662000000,2846,0,,0,0.07243438810110092,-0.28020694851875305,0.3850695788860321,1.0,0.0,0.0,0.0,0.0
10664000000,2847,0,,0,0.1424030214548111,-0.15842600166797638,-0.24518553912639618,1.0,0.0,0.0,0.0,0.0
10666000000,2848,0,,0,0.11453121155500412,-0.3714223802089691,0.2849106192588806,1.0,0.0,0.0,0.0,0.0
10668000000,2849,0,,0,-0.3236309885978699,-0.2556740343570709,0.3869297504425049,1.0,0.0,0.0,0.0,0.0
10670000000,2850,0,,0,0.10789234936237335,-0.053549934178590775,0.39955607056617737,1.0,0.0,0.0,0.0,0.0
10672000000,2851,0,,0,0.029943007975816727,-0.3019373118877411,0.05255407467484474,1.0,0.0,0.0,0.0,0.0
10674000000,2852,0,,0,0.20493023097515106,0.17968982458114624,0.3887743353843689,1.0,0.0,0.0,0.0,0.0
10676000000,2853,0,,0,0.07571477442979813,-0.36064383387565613,0.002048720372840762,1.0,0.0,0.0,0.0,0.0
10678000000,2854,0,,0,0.16293443739414215,-0.1710042804479599,-0.0224305372685194,1.0,0.0,0.0,0.0,0.0
