%time,field.header.seq,field.header.stamp,field.header.frame_id,field.group_mix,field.controls0,field.controls1,field.controls2,field.controls3,field.controls4,field.controls5,field.controls6,field.controls7
51943000000,21015,0,,0,0.0024836871307343245,0.19899232685565948,0.2300465852022171,1.0,0.0,0.0,0.0,0.0
51945000000,21016,0,,0,0.08431005477905273,-0.055295493453741074,-0.0002933171926997602,1.0,0.0,0.0,0.0,0.0
51947000000,21017,0,,0,-0.08004041761159897,0.20968396961688995,-0.22567367553710938,1.0,0.0,0.0,0.0,0.0
51949000000,21018,0,,0,-0.3498530089855194,0.24672797322273254,-0.08198834210634232,1.0,0.0,0.0,0.0,0.0
51951000000,21019,0,,0,0.14813868701457977,0.13538798689842224,0.07342062890529633,1.0,0.0,0.0,0.0,0.0
51953000000,21020,0,,0,-0.3854164779186249,0.2571806311607361,0.07361262291669846,1.0,0.0,0.0,0.0,0.0
51955000000,21021,0,,0,-0.2710441052913666,0.37826094031333923,-0.36701855063438416,1.0,0.0,0.0,0.0,0.0
51957000000,21022,0,,0,0.19725565612316132,-0.14609481394290924,0.12613345682621002,1.0,0.0,0.0,0.0,0.0
51959000000,21023,0,,0,0.09814014285802841,-0.3512866199016571,-0.3791939616203308,1.0,0.0,0.0,0.0,0.0
51961000000,21024,0,,0,0.2374042272567749,0.12895484268665314,0.19701693952083588,1.0,0.0,0.0,0.0,0.0
51963000000,21025,0,,0,0.05952991545200348,0.0775560811161995,0.14952442049980164,1.0,0.0,0.0,0.0,0.0
51965000000,21026,0,,0,-0.0328185148537159,0.39264827966690063,-0.12942273914813995,1.0,0.0,0.0,0.0,0.0
51967000000,21027,0,,0,0.2828853130340576,0.11931969970464706,0.33959001302719116,1.0,0.0,0.0,0.0,0.0
51969000000,21028,0,,0,-0.33236855268478394,-0.16849972307682037,-0.05310790613293648,1.0,0.0,0.0,0.0,0.0
51971000000,21029,0,,0,-0.34094443917274475,0.1203361302614212,-0.3500427007675171,1.0,0.0,0.0,0.0,0.0
51973000000,21030,0,,0,0.25621911883354187,0.35830724239349365,-0.33175039291381836,1.0,0.0,0.0,0.0,0.0
51975000000,21031,0,,0,0.3421241343021393,-0.24456599354743958,-0.08059068024158478,1.0,0.0,0.0,0.0,0.0
51977000000,21032,0,,0,-0.09755060076713562,0.17838263511657715,0.01648644171655178,1.0,0.0,0.0,0.0,0.0
51979000000,21033,0,,0,0.3596124053001404,0.20759423077106476,-0.3099501132965088,1.0,0.0,0.0,0.0,0.0
51981000000,21034,0,,0,-0.2572888731956482,-0.05351289361715317,0.2713095247745514,1.0,0.0,0.0,0.0,0.0
51983000000,21035,0,,0,-0.2502714693546295,0.25019070506095886,-0.09195420891046524,1.0,0.0,0.0,0.0,0.0
51985000000,21036,0,,0,-0.0038530314341187477,-0.034146856516599655,-0.3549954891204834,1.0,0.0,0.0,0.0,0.0
51987000000,21037,0,,0,0.35934340953826904,-0.09836305677890778,-0.06836012005805969,1.0,0.0,0.0,0.0,0.0
51989000000,21038,0,,0,0.3582836389541626,0.12478018552064896,-0.24684268236160278,1.0,0.0,0.0,0.0,0.0
51991000000,21039,0,,0,-0.38247281312942505,-0.21152792870998383,0.3202015161514282,1.0,0.0,0.0,0.0,0.0
51993000000,21040,0,,0,-0.37772703170776367,-0.0988408625125885,-0.09469128400087357,1.0,0.0,0.0,0.0,0.0
