%time,field.header.seq,field.header.stamp,field.header.frame_id,field.group_mix,field.controls0,field.controls1,field.controls2,field.controls3,field.controls4,field.controls5,field.controls6,field.controls7
20015000000,4021,0,,0,-0.3839009702205658,0.08316129446029663,-0.10995802283287048,1.0,0.0,0.0,0.0,0.0
20016000000,4022,0,,0,-0.34146979451179504,0.17746862769126892,-0.2920857071876526,1.0,0.0,0.0,0.0,0.0
20018000000,4023,0,,0,0.18917909264564514,-0.24156978726387024,0.3325210213661194,1.0,0.0,0.0,0.0,0.0
20020000000,4024,0,,0,-0.22375860810279846,0.16579827666282654,0.10687053948640823,1.0,0.0,0.0,0.0,0.0
20022000000,4025,0,,0,0.39681774377822876,0.34448152780532837,-0.07584261149168015,1.0,0.0,0.0,0.0,0.0
20024000000,4026,0,,0,-0.04542212188243866,0.107254259288311,0.2282097488641739,1.0,0.0,0.0,0.0,0.0
20026000000,4027,0,,0,0.356846421957016,0.26771998405456543,-0.024078380316495895,1.0,0.0,0.0,0.0,0.0
20028000000,4028,0,,0,0.05821160972118378,-0.049004919826984406,0.22419841587543488,1.0,0.0,0.0,0.0,0.0
20030000000,4029,0,,0,-0.27300190925598145,-0.30853015184402466,-0.36482056975364685,1.0,0.0,0.0,0.0,0.0
20033000000,4030,0,,0,0.24647843837738037,-0.07152484357357025,-0.22749221324920654,1.0,0.0,0.0,0.0,0.0
20034000000,4031,0,,0,0.3909100592136383,-0.25135037302970886,-0.35714879631996155,1.0,0.0,0.0,0.0,0.0
20037000000,4032,0,,0,0.3445760905742645,-0.14618802070617676,-0.11321911215782166,1.0,0.0,0.0,0.0,0.0
20039000000,4033,0,,0,0.06919807195663452,-0.3651874363422394,0.3498249053955078,1.0,0.0,0.0,0.0,0.0
20041000000,4034,0,,0,0.1348544806241989,-0.38716191053390503,-0.1408243477344513,1.0,0.0,0.0,0.0,0.0
20042000000,4035,0,,0,0.12521691620349884,0.3319275677204132,0.10867899656295776,1.0,0.0,0.0,0.0,0.0
20044000000,4036,0,,0,-0.09010627865791321,-0.1536753922700882,-0.278211385011673,1.0,0.0,0.0,0.0,0.0
20046000000,4037,0,,0,0.39497557282447815,-0.017815830186009407,0.3657923638820648,1.0,0.0,0.0,0.0,0.0
