%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
48780000000,407,48779000000,map,-0.0033320889342576265,0.001730611314997077,0.08185631781816483,0.009363843700461835,-0.01134376566624586,0.027812410304399404,-0.9995049681499686
48787000000,408,48787000000,map,-0.003320124000310898,0.0017269676318392158,0.08170241862535477,0.009361028505008272,-0.011344333907838185,0.027809080703367184,-0.9995050945905141
48795000000,409,48795000000,map,-0.0033061217982321978,0.0017233024118468165,0.08154754340648651,0.009356647619986981,-0.011335376632394796,0.027807647710517747,-0.999505263177908
48803000000,410,48803000000,map,-0.0032898818608373404,0.0017188104102388024,0.08139222115278244,0.009357232242873941,-0.011334244100477191,0.027799934837240248,-0.9995054739121506
48816000000,411,48816000000,map,-0.003254468087106943,0.0017295241123065352,0.08120086789131165,0.009364599133330554,-0.011340196931239038,0.027831081358289822,-0.9995045045346349
48827000000,412,48827000000,map,-0.003216793993487954,0.0017375777242705226,0.08101069182157516,0.00936589646601128,-0.011356299661548231,0.027821851198465974,-0.9995045466814834
48839000000,413,48839000000,map,-0.003178295213729143,0.0017475984059274197,0.08081858605146408,0.009342452693117414,-0.011349455655430957,0.027819912443434403,-0.9995048838562715
48855000000,414,48855000000,map,-0.0031398257706314325,0.0017559408443048596,0.08062522858381271,0.009330975167841973,-0.011337615436767746,0.027814728381067577,-0.999505263177908
48860000000,415,48860000000,map,-0.003119984408840537,0.0017482375260442495,0.08047386258840561,0.009345207549430431,-0.011331584568481703,0.02781169380797477,-0.999505263177908
48868000000,416,48868000000,map,-0.003099821973592043,0.0017406161641702056,0.08032318949699402,0.009353922727449076,-0.011333885522992596,0.02781245245124797,-0.9995051788842111
48876000000,417,48875000000,map,-0.0030792285688221455,0.0017312762793153524,0.08017598092556,0.009346514184052333,-0.01133376821975211,0.02780347517251519,-0.9995054739121506
48883000000,418,48883000000,map,-0.0030556791462004185,0.0017222606111317873,0.08002974838018417,0.009334837778335481,-0.011339541432499404,0.027792601285599405,-0.9995058110869388
48891000000,419,48891000000,map,-0.0030304265674203634,0.0017139995470643044,0.07988522946834564,0.00933480122911529,-0.011335996816685187,0.02779437145323682,-0.9995058110869387
48899000000,420,48899000000,map,-0.0030037190299481153,0.0017069533932954073,0.07974433898925781,0.00933215766682412,-0.011331404291922642,0.027793402075721063,-0.9995059375274842
48907000000,421,48907000000,map,-0.00297657772898674,0.0017006199341267347,0.07960790395736694,0.009321101692351851,-0.011328907420420626,0.0277946664811764,-0.9995060218211813
48915000000,422,48915000000,map,-0.002948716515675187,0.0016938187181949615,0.07947350293397903,0.009322074774180459,-0.011323489163163135,0.02779534083075258,-0.9995060218211813
48923000000,423,48923000000,map,-0.0029212231747806072,0.001685439725406468,0.07934200763702393,0.009326237763287672,-0.011319041682828473,0.027793570663115108,-0.9995061061148782
48933000000,424,48933000000,map,-0.002894996665418148,0.0016771689988672733,0.07921136915683746,0.009324254474183818,-0.011323510318905454,0.027800651333664883,-0.9995058532337873
