%time,field.header.seq,field.header.stamp,field.header.frame_id,field.group_mix,field.controls0,field.controls1,field.controls2,field.controls3,field.controls4,field.controls5,field.controls6,field.controls7
11820000000,2986,0,,0,0.18713031709194183,0.25292789936065674,-0.05509763956069946,1.0,0.0,0.0,0.0,0.0
11821000000,2987,0,,0,0.25239771604537964,0.20513015985488892,0.02712813951075077,1.0,0.0,0.0,0.0,0.0
11823000000,2988,0,,0,-0.3890460431575775,0.14330045878887177,-0.2722693979740143,1.0,0.0,0.0,0.0,0.0
11825000000,2989,0,,0,-0.09978071600198746,0.015085986815392971,-0.008728381246328354,1.0,0.0,0.0,0.0,0.0
11827000000,2990,0,,0,-0.06033584102988243,-0.19719962775707245,0.3069874048233032,1.0,0.0,0.0,0.0,0.0
11829000000,2991,0,,0,-0.1382099688053131,0.1903229057788849,-0.04486173018813133,1.0,0.0,0.0,0.0,0.0
11831000000,2992,0,,0,-0.34812769293785095,0.12241759151220322,0.013486226089298725,1.0,0.0,0.0,0.0,0.0
11833000000,2993,0,,0,0.2598549723625183,-0.2709333598613739,0.02453206107020378,1.0,0.0,0.0,0.0,0.0
11836000000,2994,0,,0,0.28557708859443665,0.18213102221488953,0.08274801820516586,1.0,0.0,0.0,0.0,0.0
11837000000,2995,0,,0,-0.1433442234992981,-0.2986976206302643,0.037302516400814056,1.0,0.0,0.0,0.0,0.0
11839000000,2996,0,,0,-0.18777643144130707,0.04264334589242935,0.035429880023002625,1.0,0.0,0.0,0.0,0.0
11841000000,2997,0,,0,-0.07022172212600708,-0.25826704502105713,-0.3555433452129364,1.0,0.0,0.0,0.0,0.0
11843000000,2998,0,,0,0.1165076419711113,-0.3442193567752838,0.2837986648082733,1.0,0.0,0.0,0.0,0.0
11845000000,2999,0,,0,0.15817221999168396,-0.0743471160531044,-0.12997397780418396,1.0,0.0,0.0,0.0,0.0
11847000000,3000,0,,0,0.36491659283638,-0.3488805890083313,-0.1147230938076973,1.0,0.0,0.0,0.0,0.0
11849000000,3001,0,,0,0.22574856877326965,-0.2545520067214966,-0.35361215472221375,1.0,0.0,0.0,0.0,0.0
11851000000,3002,0,,0,-0.26731571555137634,0.03895200416445732,0.341003954410553,1.0,0.0,0.0,0.0,0.0
11853000000,3003,0,,0,-0.3232309818267822,-0.006987598724663258,0.30860960483551025,1.0,0.0,0.0,0.0,0.0
11855000000,3004,0,,0,0.3110884130001068,-0.05434802174568176,-0.3542916476726532,1.0,0.0,0.0,0.0,0.0
11857000000,3005,0,,0,0.08776530623435974,-0.17541293799877167,-0.22820869088172913,1.0,0.0,0.0,0.0,0.0
11859000000,3006,0,,0,-0.09026362746953964,0.1972961127758026,-0.1962757259607315,1.0,0.0,0.0,0.0,0.0
11861000000,3007,0,,0,-0.3744215965270996,-0.36032167077064514,0.007693765684962273,1.0,0.0,0.0,0.0,0.0
11863000000,3008,0,,0,0.04415269196033478,-0.22098670899868011,0.19923068583011627,1.0,0.0,0.0,0.0,0.0
11865000000,3009,0,,0,-0.3722335696220398,-0.10608676075935364,-0.3078760504722595,1.0,0.0,0.0,0.0,0.0
11867000000,3010,0,,0,-0.1768225133419037,-0.27269184589385986,-0.28356558084487915,1.0,0.0,0.0,0.0,0.0
11869000000,3011,0,,0,-0.3656275272369385,0.23444348573684692,-0.2802194356918335,1.0,0.0,0.0,0.0,0.0
11871000000,3012,0,,0,-0.25748905539512634,0.21205224096775055,0.12999241054058075,1.0,0.0,0.0,0.0,0.0
11873000000,3013,0,,0,-0.07699098438024521,-0.31917455792427063,0.14451120793819427,1.0,0.0,0.0,0.0,0.0
11875000000,3014,0,,0,0.23995526134967804,-0.15690134465694427,0.3318803906440735,1.0,0.0,0.0,0.0,0.0
11877000000,3015,0,,0,-0.14804603159427643,-0.39656826853752136,0.3064790964126587,1.0,0.0,0.0,0.0,0.0
11880000000,3016,0,,0,0.04293093457818031,0.2310819774866104,-0.35598522424697876,1.0,0.0,0.0,0.0,0.0
11881000000,3017,0,,0,-0.038577280938625336,0.07125464826822281,0.196306973695755,1.0,0.0,0.0,0.0,0.0
11883000000,3018,0,,0,-0.06916400790214539,-0.2972203493118286,-0.38324716687202454,1.0,0.0,0.0,0.0,0.0
11885000000,3019,0,,0,-0.1370190531015396,-0.19647668302059174,0.3910328149795532,1.0,0.0,0.0,0.0,0.0
11887000000,3020,0,,0,0.09574298560619354,0.02581624500453472,0.3508518934249878,1.0,0.0,0.0,0.0,0.0
11889000000,3021,0,,0,-0.08845124393701553,-0.22706052660942078,-0.2372494488954544,1.0,0.0,0.0,0.0,0.0
11891000000,3022,0,,0,-0.0575098879635334,0.34394019842147827,-0.20156258344650269,1.0,0.0,0.0,0.0,0.0
11893000000,3023,0,,0,0.003977620508521795,-0.3963789641857147,0.16916847229003906,1.0,0.0,0.0,0.0,0.0
11895000000,3024,0,,0,-0.011125544086098671,0.25544264912605286,0.06225953251123428,1.0,0.0,0.0,0.0,0.0
11897000000,3025,0,,0,0.20923134684562683,0.19644327461719513,-0.08697988092899323,1.0,0.0,0.0,0.0,0.0
11899000000,3026,0,,0,0.19390523433685303,-0.1803610771894455,0.27538737654685974,1.0,0.0,0.0,0.0,0.0
11901000000,3027,0,,0,0.3483755886554718,-0.014595088548958302,0.3222561478614807,1.0,0.0,0.0,0.0,0.0
11903000000,3028,0,,0,0.14078623056411743,0.002609211253002286,0.1367163062095642,1.0,0.0,0.0,0.0,0.0
11905000000,3029,0,,0,-0.20975519716739655,0.3178168535232544,-0.022583777084946632,1.0,0.0,0.0,0.0,0.0
11907000000,3030,0,,0,-0.11837475746870041,-0.11696606874465942,0.3767983913421631,1.0,0.0,0.0,0.0,0.0
11909000000,3031,0,,0,-0.23414716124534607,-0.3354007303714752,0.2966252267360687,1.0,0.0,0.0,0.0,0.0
11911000000,3032,0,,0,0.18602736294269562,-0.013397298753261566,0.3749436140060425,1.0,0.0,0.0,0.0,0.0
11913000000,3033,0,,0,0.028089163824915886,-0.18802019953727722,0.16356301307678223,1.0,0.0,0.0,0.0,0.0
11915000000,3034,0,,0,-0.1414261907339096,0.2816959023475647,-0.1011742353439331,1.0,0.0,0.0,0.0,0.0
11917000000,3035,0,,0,-0.31954455375671387,0.1665533035993576,0.15378661453723907,1.0,0.0,0.0,0.0,0.0
11919000000,3036,0,,0,0.0740986093878746,0.3616773188114166,0.3237501382827759,1.0,0.0,0.0,0.0,0.0
11921000000,3037,0,,0,0.25863373279571533,0.03804076462984085,-0.1466982662677765,1.0,0.0,0.0,0.0,0.0
11923000000,3038,0,,0,0.10350426286458969,-0.15135449171066284,-0.15037702023983002,1.0,0.0,0.0,0.0,0.0
11925000000,3039,0,,0,0.1573479175567627,0.01182466559112072,0.2153266966342926,1.0,0.0,0.0,0.0,0.0
11927000000,3040,0,,0,-0.39506590366363525,0.0931018814444542,0.34630459547042847,1.0,0.0,0.0,0.0,0.0
11929000000,3041,0,,0,-0.0644819512963295,-0.012872599996626377,0.061201173812150955,1.0,0.0,0.0,0.0,0.0
11931000000,3042,0,,0,-0.1466362625360489,0.2802688181400299,-0.30252471566200256,1.0,0.0,0.0,0.0,0.0
11933000000,3043,0,,0,0.28816452622413635,-0.0744766816496849,-0.10583492368459702,1.0,0.0,0.0,0.0,0.0
11935000000,3044,0,,0,-0.20556576550006866,-0.1987006813287735,0.14688241481781006,1.0,0.0,0.0,0.0,0.0
11937000000,3045,0,,0,0.2500346601009369,-0.1400926411151886,0.07708997279405594,1.0,0.0,0.0,0.0,0.0
11939000000,3046,0,,0,-0.17156779766082764,0.21276026964187622,0.31430861353874207,1.0,0.0,0.0,0.0,0.0
11941000000,3047,0,,0,-0.19468306005001068,0.3803376257419586,-0.33866360783576965,1.0,0.0,0.0,0.0,0.0
11943000000,3048,0,,0,-0.11195246130228043,-0.3081424832344055,0.15181884169578552,1.0,0.0,0.0,0.0,0.0
11945000000,3049,0,,0,0.13538146018981934,0.17718331515789032,0.3760213553905487,1.0,0.0,0.0,0.0,0.0
11947000000,3050,0,,0,-0.17487838864326477,0.02102620154619217,-0.262926310300827,1.0,0.0,0.0,0.0,0.0
11949000000,3051,0,,0,0.2352253496646881,0.3547147512435913,-0.34172511100769043,1.0,0.0,0.0,0.0,0.0
11951000000,3052,0,,0,-0.19473981857299805,0.16621924936771393,-0.026014400646090508,1.0,0.0,0.0,0.0,0.0
11953000000,3053,0,,0,0.3151901662349701,-0.27116355299949646,0.020029988139867783,1.0,0.0,0.0,0.0,0.0
11955000000,3054,0,,0,0.020525936037302017,0.005886505823582411,-0.19552987813949585,1.0,0.0,0.0,0.0,0.0
11957000000,3055,0,,0,-0.3398243486881256,0.1378875970840454,0.31887316703796387,1.0,0.0,0.0,0.0,0.0
11959000000,3056,0,,0,0.3036465644836426,0.004947711247950792,0.1922852098941803,1.0,0.0,0.0,0.0,0.0
11961000000,3057,0,,0,0.3940047025680542,0.03936811164021492,-0.03437706083059311,1.0,0.0,0.0,0.0,0.0
11963000000,3058,0,,0,0.05356511473655701,-0.2049584686756134,-0.12237930297851562,1.0,0.0,0.0,0.0,0.0
11965000000,3059,0,,0,0.16357265412807465,-0.25818291306495667,0.1429964303970337,1.0,0.0,0.0,0.0,0.0
11967000000,3060,0,,0,-0.2210160791873932,0.344557523727417,0.1920444369316101,1.0,0.0,0.0,0.0,0.0
11969000000,3061,0,,0,0.38971686363220215,-0.36726114153862,-0.03131967782974243,1.0,0.0,0.0,0.0,0.0
11971000000,3062,0,,0,0.024057622998952866,-0.1484457105398178,0.36472949385643005,1.0,0.0,0.0,0.0,0.0
11973000000,3063,0,,0,0.3319009840488434,-0.09173417836427689,0.018273869529366493,1.0,0.0,0.0,0.0,0.0
11975000000,3064,0,,0,-0.2786842882633209,0.16747350990772247,0.33727145195007324,1.0,0.0,0.0,0.0,0.0
11977000000,3065,0,,0,-0.26501035690307617,0.3755963444709778,-0.22145183384418488,1.0,0.0,0.0,0.0,0.0
11979000000,3066,0,,0,-0.2333088219165802,0.07213613390922546,-0.07714243978261948,1.0,0.0,0.0,0.0,0.0
11981000000,3067,0,,0,-0.38909226655960083,-0.04190417379140854,0.3151169717311859,1.0,0.0,0.0,0.0,0.0
11983000000,3068,0,,0,0.19711928069591522,0.01839936338365078,-0.25626784563064575,1.0,0.0,0.0,0.0,0.0
