%time,field.header.seq,field.header.stamp,field.header.frame_id,field.group_mix,field.controls0,field.controls1,field.controls2,field.controls3,field.controls4,field.controls5,field.controls6,field.controls7
12006000000,2601,0,,0,0.23416343331336975,0.3059096932411194,-0.05733289197087288,1.0,0.0,0.0,0.0,0.0
12008000000,2602,0,,0,-0.1856747567653656,0.1803097277879715,0.26967477798461914,1.0,0.0,0.0,0.0,0.0
12010000000,2603,0,,0,-0.19327674806118011,0.17568759620189667,-0.08647851645946503,1.0,0.0,0.0,0.0,0.0
12012000000,2604,0,,0,-0.30942302942276,-0.2207539677619934,0.3502242863178253,1.0,0.0,0.0,0.0,0.0
12014000000,2605,0,,0,0.005202525295317173,0.2905656099319458,0.3197777271270752,1.0,0.0,0.0,0.0,0.0
12016000000,2606,0,,0,-0.05717264115810394,0.2429165244102478,-0.22605854272842407,1.0,0.0,0.0,0.0,0.0
12018000000,2607,0,,0,-0.1962515264749527,0.03189399465918541,-0.2164781391620636,1.0,0.0,0.0,0.0,0.0
12020000000,2608,0,,0,0.08649642765522003,0.26285743713378906,-0.09865986555814743,1.0,0.0,0.0,0.0,0.0
12022000000,2609,0,,0,0.31059715151786804,0.07048942893743515,0.3059430718421936,1.0,0.0,0.0,0.0,0.0
12024000000,2610,0,,0,0.16918982565402985,-0.33911412954330444,-0.14587834477424622,1.0,0.0,0.0,0.0,0.0
12026000000,2611,0,,0,-0.17584502696990967,-0.04681292548775673,-0.1654585748910904,1.0,0.0,0.0,0.0,0.0
12028000000,2612,0,,0,0.20888547599315643,-0.3244472146034241,-0.19488385319709778,1.0,0.0,0.0,0.0,0.0
12030000000,2613,0,,0,-0.15390922129154205,0.18951007723808289,0.3171660602092743,1.0,0.0,0.0,0.0,0.0
12032000000,2614,0,,0,0.22425000369548798,-0.11710675060749054,0.11357274651527405,1.0,0.0,0.0,0.0,0.0
12034000000,2615,0,,0,0.15181119740009308,0.23252342641353607,-0.14426524937152863,1.0,0.0,0.0,0.0,0.0
12036000000,2616,0,,0,-0.028212441131472588,0.26955655217170715,0.26124337315559387,1.0,0.0,0.0,0.0,0.0
12038000000,2617,0,,0,-0.20766693353652954,-0.0253167562186718,-0.17600689828395844,1.0,0.0,0.0,0.0,0.0
12040000000,2618,0,,0,-0.2735808789730072,0.059907879680395126,-0.3054937422275543,1.0,0.0,0.0,0.0,0.0
12042000000,2619,0,,0,0.08039253950119019,0.1379675567150116,-0.2518613040447235,1.0,0.0,0.0,0.0,0.0
12044000000,2620,0,,0,-0.34169599413871765,-0.053263936191797256,0.24817025661468506,1.0,0.0,0.0,0.0,0.0
12046000000,2621,0,,0,-0.2548997700214386,-0.11630216985940933,0.0457257516682148,1.0,0.0,0.0,0.0,0.0
12048000000,2622,0,,0,-0.07016593962907791,0.07505419850349426,-0.20021934807300568,1.0,0.0,0.0,0.0,0.0
12050000000,2623,0,,0,-0.2838435173034668,-0.0354960598051548,-0.3662240207195282,1.0,0.0,0.0,0.0,0.0
12052000000,2624,0,,0,0.3044767379760742,0.24200686812400818,-0.17234870791435242,1.0,0.0,0.0,0.0,0.0
12054000000,2625,0,,0,-0.18203392624855042,-0.26899003982543945,-0.13299767673015594,1.0,0.0,0.0,0.0,0.0
12056000000,2626,0,,0,0.2746453583240509,-0.09330085664987564,0.217118501663208,1.0,0.0,0.0,0.0,0.0
12058000000,2627,0,,0,0.29813534021377563,0.1642375886440277,-0.26409950852394104,1.0,0.0,0.0,0.0,0.0
12060000000,2628,0,,0,-0.3645879626274109,0.3676733672618866,0.36198464035987854,1.0,0.0,0.0,0.0,0.0
12062000000,2629,0,,0,0.20184065401554108,-0.07919775694608688,-0.13235272467136383,1.0,0.0,0.0,0.0,0.0
12064000000,2630,0,,0,0.21008719503879547,-0.006503398530185223,-0.08539003133773804,1.0,0.0,0.0,0.0,0.0
12066000000,2631,0,,0,-0.05628010630607605,0.12608091533184052,0.0015891252551227808,1.0,0.0,0.0,0.0,0.0
