%time,field.header.seq,field.header.stamp,field.header.frame_id,field.group_mix,field.controls0,field.controls1,field.controls2,field.controls3,field.controls4,field.controls5,field.controls6,field.controls7
279573000000,3597,0,,0,0.2341674268245697,-0.3432140648365021,0.129723459482193,1.0,0.0,0.0,0.0,0.0
279575000000,3598,0,,0,-0.20567867159843445,0.17048344016075134,0.20573565363883972,1.0,0.0,0.0,0.0,0.0
279577000000,3599,0,,0,0.3632563650608063,-0.04008428007364273,-0.12872853875160217,1.0,0.0,0.0,0.0,0.0
279579000000,3600,0,,0,-0.3332192003726959,0.3476392924785614,-0.3812829256057739,1.0,0.0,0.0,0.0,0.0
279581000000,3601,0,,0,-0.3108460009098053,0.27147695422172546,0.26198288798332214,1.0,0.0,0.0,0.0,0.0
279583000000,3602,0,,0,-0.013488207943737507,0.21921193599700928,-0.10643001645803452,1.0,0.0,0.0,0.0,0.0
279585000000,3603,0,,0,-0.01587642729282379,0.19110481441020966,-0.2700139880180359,1.0,0.0,0.0,0.0,0.0
279587000000,3604,0,,0,0.19197429716587067,0.17105983197689056,-0.2031262069940567,1.0,0.0,0.0,0.0,0.0
279589000000,3605,0,,0,-0.34319716691970825,-0.28955116868019104,-0.16976359486579895,1.0,0.0,0.0,0.0,0.0
279591000000,3606,0,,0,0.3898041844367981,0.15320849418640137,-0.34958595037460327,1.0,0.0,0.0,0.0,0.0
279593000000,3607,0,,0,-0.3425436019897461,-0.35022643208503723,0.2146047204732895,1.0,0.0,0.0,0.0,0.0
279595000000,3608,0,,0,-0.14031893014907837,0.3104307949542999,0.25624310970306396,1.0,0.0,0.0,0.0,0.0
279597000000,3609,0,,0,0.39569583535194397,0.3934099078178406,-0.2140870839357376,1.0,0.0,0.0,0.0,0.0
279599000000,3610,0,,0,0.25300583243370056,-0.23863109946250916,-0.291986882686615,1.0,0.0,0.0,0.0,0.0
279601000000,3611,0,,0,0.2031933218240738,0.13892817497253418,0.00871952436864376,1.0,0.0,0.0,0.0,0.0
279603000000,3612,0,,0,0.24666060507297516,0.2370418906211853,-0.1197967380285263,1.0,0.0,0.0,0.0,0.0
279605000000,3613,0,,0,-0.026907535269856453,-0.12367856502532959,0.08039975166320801,1.0,0.0,0.0,0.0,0.0
279607000000,3614,0,,0,0.09347198158502579,0.052722811698913574,0.20402540266513824,1.0,0.0,0.0,0.0,0.0
279609000000,3615,0,,0,0.31321653723716736,0.04591267555952072,0.3108949363231659,1.0,0.0,0.0,0.0,0.0
279611000000,3616,0,,0,0.05833522230386734,-0.3378020226955414,0.35421454906463623,1.0,0.0,0.0,0.0,0.0
279613000000,3617,0,,0,-0.32103806734085083,0.2939220666885376,0.2339203953742981,1.0,0.0,0.0,0.0,0.0
279615000000,3618,0,,0,-0.22203467786312103,-0.10129989683628082,-0.3744358420372009,1.0,0.0,0.0,0.0,0.0
279617000000,3619,0,,0,-0.14457596838474274,-0.3617510497570038,-0.20782212913036346,1.0,0.0,0.0,0.0,0.0
279619000000,3620,0,,0,0.37051519751548767,-0.28516685962677,0.33866286277770996,1.0,0.0,0.0,0.0,0.0
279621000000,3621,0,,0,0.3925637900829315,-0.34478726983070374,0.31133466958999634,1.0,0.0,0.0,0.0,0.0
279623000000,3622,0,,0,-0.18869909644126892,0.21767491102218628,0.06951120495796204,1.0,0.0,0.0,0.0,0.0
279625000000,3623,0,,0,-0.028010133653879166,-0.29630687832832336,0.1203884482383728,1.0,0.0,0.0,0.0,0.0
279627000000,3624,0,,0,0.3009062111377716,0.1551409512758255,-0.21136099100112915,1.0,0.0,0.0,0.0,0.0
279629000000,3625,0,,0,0.2219526767730713,0.0730314552783966,0.010971981100738049,1.0,0.0,0.0,0.0,0.0
279631000000,3626,0,,0,0.31344377994537354,-0.35445472598075867,0.26490992307662964,1.0,0.0,0.0,0.0,0.0
279633000000,3627,0,,0,-0.12680669128894806,0.2581230103969574,0.07438183575868607,1.0,0.0,0.0,0.0,0.0
279635000000,3628,0,,0,0.222648486495018,-0.04895620048046112,0.03909176588058472,1.0,0.0,0.0,0.0,0.0
279637000000,3629,0,,0,0.2420509308576584,-0.2355128675699234,0.2142881453037262,1.0,0.0,0.0,0.0,0.0
279639000000,3630,0,,0,0.3287741243839264,0.2869943380355835,0.017637403681874275,1.0,0.0,0.0,0.0,0.0
279641000000,3631,0,,0,0.387191504240036,0.14111986756324768,-0.2967715561389923,1.0,0.0,0.0,0.0,0.0
279643000000,3632,0,,0,-0.23110349476337433,-0.2944958806037903,0.2563127279281616,1.0,0.0,0.0,0.0,0.0
279645000000,3633,0,,0,-0.3013918101787567,0.23762740194797516,-0.35823431611061096,1.0,0.0,0.0,0.0,0.0
279647000000,3634,0,,0,-0.09084641188383102,-0.2401583045721054,-0.11048557609319687,1.0,0.0,0.0,0.0,0.0
279649000000,3635,0,,0,-0.010963080450892448,0.34136223793029785,0.37046244740486145,1.0,0.0,0.0,0.0,0.0
279651000000,3636,0,,0,-0.0069835553877055645,0.054595448076725006,0.3365769386291504,1.0,0.0,0.0,0.0,0.0
279653000000,3637,0,,0,-0.3729161024093628,-0.1305284947156906,0.31295299530029297,1.0,0.0,0.0,0.0,0.0
279655000000,3638,0,,0,-0.2746690511703491,0.13167650997638702,0.1655985414981842,1.0,0.0,0.0,0.0,0.0
279657000000,3639,0,,0,-0.3762541711330414,-0.03586123511195183,0.22934916615486145,1.0,0.0,0.0,0.0,0.0
279659000000,3640,0,,0,-0.2729867100715637,-0.008694061078131199,0.04150154069066048,1.0,0.0,0.0,0.0,0.0
279661000000,3641,0,,0,0.09051352739334106,0.3037757873535156,0.10662101209163666,1.0,0.0,0.0,0.0,0.0
279663000000,3642,0,,0,0.021031377837061882,-0.31704920530319214,0.21653853356838226,1.0,0.0,0.0,0.0,0.0
279665000000,3643,0,,0,0.18471111357212067,0.25610285997390747,-0.39909613132476807,1.0,0.0,0.0,0.0,0.0
279667000000,3644,0,,0,0.26630863547325134,0.38709768652915955,-0.10670050233602524,1.0,0.0,0.0,0.0,0.0
279669000000,3645,0,,0,0.3752109408378601,0.39623063802719116,0.16952675580978394,1.0,0.0,0.0,0.0,0.0
279671000000,3646,0,,0,0.017471158877015114,0.12149122357368469,-0.005126889329403639,1.0,0.0,0.0,0.0,0.0
279673000000,3647,0,,0,0.16746748983860016,0.14425916969776154,-0.03310466930270195,1.0,0.0,0.0,0.0,0.0
279675000000,3648,0,,0,-0.3605828285217285,-0.03994028642773628,0.34640491008758545,1.0,0.0,0.0,0.0,0.0
279677000000,3649,0,,0,0.27513861656188965,-0.05729448050260544,0.15238390862941742,1.0,0.0,0.0,0.0,0.0
279679000000,3650,0,,0,0.02338157221674919,-0.2946491539478302,0.2556861937046051,1.0,0.0,0.0,0.0,0.0
