%time,field.header.seq,field.header.stamp,field.header.frame_id,field.group_mix,field.controls0,field.controls1,field.controls2,field.controls3,field.controls4,field.controls5,field.controls6,field.controls7
14224000000,3297,0,,0,-0.2919570505619049,-0.2938670217990875,-0.29269298911094666,1.0,0.0,0.0,0.0,0.0
14226000000,3298,0,,0,-0.10121984779834747,-0.3000609278678894,0.33573994040489197,1.0,0.0,0.0,0.0,0.0
14227000000,3299,0,,0,-0.3617950677871704,-0.08707854151725769,-0.24324259161949158,1.0,0.0,0.0,0.0,0.0
14229000000,3300,0,,0,0.12131557613611221,0.1979510337114334,-0.39209452271461487,1.0,0.0,0.0,0.0,0.0
14232000000,3301,0,,0,0.3509925305843353,0.08382394909858704,-0.08030387759208679,1.0,0.0,0.0,0.0,0.0
14233000000,3302,0,,0,0.23587867617607117,0.30287986993789673,0.2101455181837082,1.0,0.0,0.0,0.0,0.0
14235000000,3303,0,,0,0.2539074718952179,-0.056529462337493896,-0.31340694427490234,1.0,0.0,0.0,0.0,0.0
14237000000,3304,0,,0,0.26059702038764954,0.39063596725463867,0.34420835971832275,1.0,0.0,0.0,0.0,0.0
14240000000,3305,0,,0,-0.04465603828430176,-0.27873003482818604,0.14296524226665497,1.0,0.0,0.0,0.0,0.0
14241000000,3306,0,,0,0.38122057914733887,-0.01666088029742241,-0.08640549331903458,1.0,0.0,0.0,0.0,0.0
14243000000,3307,0,,0,0.15507879853248596,0.21277637779712677,-0.206257164478302,1.0,0.0,0.0,0.0,0.0
14245000000,3308,0,,0,-0.30647242069244385,-0.028238806873559952,0.3538907766342163,1.0,0.0,0.0,0.0,0.0
14248000000,3309,0,,0,-0.2411714643239975,0.1295931488275528,-0.13909843564033508,1.0,0.0,0.0,0.0,0.0
14249000000,3310,0,,0,0.022378604859113693,0.3202826976776123,0.012595674954354763,1.0,0.0,0.0,0.0,0.0
14251000000,3311,0,,0,-0.08572832494974136,0.20631368458271027,0.30138617753982544,1.0,0.0,0.0,0.0,0.0
14253000000,3312,0,,0,-0.15708069503307343,-0.08326749503612518,0.24491015076637268,1.0,0.0,0.0,0.0,0.0
14255000000,3313,0,,0,0.37064802646636963,-0.10169392824172974,0.06255800276994705,1.0,0.0,0.0,0.0,0.0
14257000000,3314,0,,0,-0.018289433792233467,0.3732049763202667,0.1458515077829361,1.0,0.0,0.0,0.0,0.0
14259000000,3315,0,,0,0.20678076148033142,-0.32100093364715576,-0.07067830860614777,1.0,0.0,0.0,0.0,0.0
14261000000,3316,0,,0,-0.26716864109039307,-0.3273981511592865,-0.3658028542995453,1.0,0.0,0.0,0.0,0.0
14263000000,3317,0,,0,0.05298832803964615,0.00446871854364872,0.29335305094718933,1.0,0.0,0.0,0.0,0.0
14266000000,3318,0,,0,0.11426448822021484,-0.021243201568722725,-0.26311978697776794,1.0,0.0,0.0,0.0,0.0
14268000000,3319,0,,0,-0.06819005310535431,0.24602244794368744,-0.10299601405858994,1.0,0.0,0.0,0.0,0.0
14269000000,3320,0,,0,0.28310173749923706,-0.2672411799430847,0.1673925817012787,1.0,0.0,0.0,0.0,0.0
14271000000,3321,0,,0,0.02456440031528473,-0.220781147480011,0.22131061553955078,1.0,0.0,0.0,0.0,0.0
