%time,field.header.seq,field.header.stamp,field.header.frame_id,field.group_mix,field.controls0,field.controls1,field.controls2,field.controls3,field.controls4,field.controls5,field.controls6,field.controls7
13679000000,3521,0,,0,0.08238499611616135,-0.19401755928993225,0.21907852590084076,1.0,0.0,0.0,0.0,0.0
13680000000,3522,0,,0,-0.08718525618314743,-0.2738600969314575,0.10719650983810425,1.0,0.0,0.0,0.0,0.0
13682000000,3523,0,,0,-0.11814732104539871,0.203455850481987,-0.3465394377708435,1.0,0.0,0.0,0.0,0.0
13684000000,3524,0,,0,0.2800808548927307,-0.002505098469555378,0.15287995338439941,1.0,0.0,0.0,0.0,0.0
13686000000,3525,0,,0,0.37168940901756287,0.0688704326748848,0.3319239020347595,1.0,0.0,0.0,0.0,0.0
13688000000,3526,0,,0,0.2744838297367096,-0.17303285002708435,0.3835431635379791,1.0,0.0,0.0,0.0,0.0
13690000000,3527,0,,0,0.3691892921924591,0.08205131441354752,-0.22049115598201752,1.0,0.0,0.0,0.0,0.0
13692000000,3528,0,,0,-0.2495671957731247,-0.35203802585601807,-0.357662558555603,1.0,0.0,0.0,0.0,0.0
13694000000,3529,0,,0,-0.06198449432849884,0.137849360704422,-0.39658865332603455,1.0,0.0,0.0,0.0,0.0
13696000000,3530,0,,0,0.1664041131734848,-0.3465490937232971,0.14873959124088287,1.0,0.0,0.0,0.0,0.0
13698000000,3531,0,,0,-0.26350709795951843,0.20250144600868225,-0.34610286355018616,1.0,0.0,0.0,0.0,0.0
13700000000,3532,0,,0,-0.1554105579853058,-0.16236133873462677,0.005521890241652727,1.0,0.0,0.0,0.0,0.0
13702000000,3533,0,,0,0.21868088841438293,-0.1004604622721672,0.2199869155883789,1.0,0.0,0.0,0.0,0.0
13704000000,3534,0,,0,-0.1603650003671646,0.22686989605426788,0.3898298740386963,1.0,0.0,0.0,0.0,0.0
13707000000,3535,0,,0,-0.29404401779174805,0.24102561175823212,0.3841123580932617,1.0,0.0,0.0,0.0,0.0
13708000000,3536,0,,0,-0.13368132710456848,0.01364333089441061,0.20422035455703735,1.0,0.0,0.0,0.0,0.0
13710000000,3537,0,,0,0.0757899358868599,-0.256001353263855,0.3059002161026001,1.0,0.0,0.0,0.0,0.0
13712000000,3538,0,,0,-0.10176490992307663,0.21740812063217163,0.25086671113967896,1.0,0.0,0.0,0.0,0.0
13714000000,3539,0,,0,-0.07460525631904602,0.021225085482001305,0.24418450891971588,1.0,0.0,0.0,0.0,0.0
13717000000,3540,0,,0,-0.20930208265781403,-0.002864612266421318,0.18202011287212372,1.0,0.0,0.0,0.0,0.0
13719000000,3541,0,,0,-0.09607484191656113,-0.18542255461215973,0.24119842052459717,1.0,0.0,0.0,0.0,0.0
13721000000,3542,0,,0,0.31969907879829407,-0.37282371520996094,-0.00855306163430214,1.0,0.0,0.0,0.0,0.0
13723000000,3543,0,,0,0.39144060015678406,-0.3053770959377289,-0.22829584777355194,1.0,0.0,0.0,0.0,0.0
13724000000,3544,0,,0,-0.33188396692276,0.39926227927207947,0.34340807795524597,1.0,0.0,0.0,0.0,0.0
13726000000,3545,0,,0,-0.3135019540786743,-0.1566266566514969,-0.32894694805145264,1.0,0.0,0.0,0.0,0.0
13728000000,3546,0,,0,0.09203414618968964,-0.3928526043891907,-0.27983716130256653,1.0,0.0,0.0,0.0,0.0
