%time,field.header.seq,field.header.stamp,field.header.frame_id,field.group_mix,field.controls0,field.controls1,field.controls2,field.controls3,field.controls4,field.controls5,field.controls6,field.controls7
12731000000,2837,0,,0,0.09160232543945312,-0.025221677497029305,-0.17151054739952087,1.0,0.0,0.0,0.0,0.0
12733000000,2838,0,,0,-0.20889835059642792,-0.02367500215768814,0.3977022171020508,1.0,0.0,0.0,0.0,0.0
12735000000,2839,0,,0,0.21305368840694427,0.2591995596885681,0.29240697622299194,1.0,0.0,0.0,0.0,0.0
12737000000,2840,0,,0,0.32367295026779175,-0.2367134392261505,0.3894385099411011,1.0,0.0,0.0,0.0,0.0
12739000000,2841,0,,0,-0.2496727854013443,0.284094899892807,0.25971922278404236,1.0,0.0,0.0,0.0,0.0
12741000000,2842,0,,0,-0.1168007031083107,-0.04068366065621376,0.18136078119277954,1.0,0.0,0.0,0.0,0.0
12743000000,2843,0,,0,0.10530074685811996,-0.22411863505840302,0.24275602400302887,1.0,0.0,0.0,0.0,0.0
12745000000,2844,0,,0,0.3945285379886627,-0.3009556233882904,-0.2959144711494446,1.0,0.0,0.0,0.0,0.0
12747000000,2845,0,,0,0.36516252160072327,0.3278643488883972,-0.28968751430511475,1.0,0.0,0.0,0.0,0.0
12749000000,2846,0,,0,0.3227020502090454,-0.1565365046262741,-0.28251615166664124,1.0,0.0,0.0,0.0,0.0
12751000000,2847,0,,0,0.2180059403181076,0.3239562511444092,0.15810200572013855,1.0,0.0,0.0,0.0,0.0
12753000000,2848,0,,0,-0.1633240282535553,-0.1655987650156021,-0.18379220366477966,1.0,0.0,0.0,0.0,0.0
12755000000,2849,0,,0,0.11149086803197861,-0.05390510335564613,-0.207739919424057,1.0,0.0,0.0,0.0,0.0
12757000000,2850,0,,0,0.08295384794473648,-0.28899964690208435,0.11884687840938568,1.0,0.0,0.0,0.0,0.0
12759000000,2851,0,,0,-0.1743069887161255,0.24032659828662872,0.2652250826358795,1.0,0.0,0.0,0.0,0.0
12761000000,2852,0,,0,-0.304144948720932,-0.30444931983947754,-0.36375221610069275,1.0,0.0,0.0,0.0,0.0
12763000000,2853,0,,0,-0.09442426264286041,-0.25736403465270996,0.3214322030544281,1.0,0.0,0.0,0.0,0.0
12765000000,2854,0,,0,-0.19101470708847046,0.034091752022504807,-0.043947506695985794,1.0,0.0,0.0,0.0,0.0
12767000000,2855,0,,0,-0.10734988003969193,0.2678081691265106,-0.1689443588256836,1.0,0.0,0.0,0.0,0.0
